# smoothed 5-degree surfaces from Chad Rienstra
#
#
  -1.3500000e+02  -1.3000000e+02   1.2664027e+02  1.4436016e+02	 1.6880413e+02
  -1.3500000e+02  -1.2500000e+02   1.2748581e+02  1.4333175e+02	 1.6874143e+02
  -1.3500000e+02  -1.2000000e+02   1.2821444e+02  1.4231947e+02	 1.6861385e+02
  -1.3500000e+02  -1.1500000e+02   1.2881843e+02  1.4133922e+02	 1.6842698e+02
  -1.3500000e+02  -1.1000000e+02   1.2929348e+02  1.4040476e+02	 1.6818310e+02
  -1.3500000e+02  -1.0500000e+02   1.2963968e+02  1.3952696e+02	 1.6788017e+02
  -1.3500000e+02  -1.0000000e+02   1.2986286e+02  1.3871312e+02	 1.6751048e+02
  -1.3500000e+02  -9.5000000e+01   1.2997582e+02  1.3796776e+02	 1.6705920e+02
  -1.3500000e+02  -9.0000000e+01   1.3000000e+02  1.3730000e+02	 1.6650000e+02
  -1.3500000e+02  -8.5000000e+01   1.2996472e+02  1.3673590e+02	 1.6579625e+02
  -1.3500000e+02  -8.0000000e+01   1.2986500e+02  1.3626430e+02	 1.6503478e+02
  -1.3500000e+02  -7.5000000e+01   1.2970000e+02  1.3590000e+02	 1.6430000e+02
  -1.3500000e+02  -7.0000000e+01   1.2947162e+02  1.3568015e+02	 1.6368038e+02
  -1.3500000e+02  -6.5000000e+01   1.2922282e+02  1.3558159e+02	 1.6317615e+02
  -1.3500000e+02  -6.0000000e+01   1.2900000e+02  1.3560000e+02	 1.6280000e+02
  -1.3500000e+02  -5.5000000e+01   1.2885460e+02  1.3574919e+02	 1.6257497e+02
  -1.3500000e+02  -5.0000000e+01   1.2868636e+02  1.3609097e+02	 1.6247970e+02
  -1.3500000e+02  -4.5000000e+01   1.2840000e+02  1.3670000e+02	 1.6250000e+02
  -1.3500000e+02  -4.0000000e+01   1.2790176e+02  1.3766049e+02	 1.6263000e+02
  -1.3500000e+02  -3.5000000e+01   1.2724927e+02  1.3883817e+02	 1.6283846e+02
  -1.3500000e+02  -3.0000000e+01   1.2650000e+02  1.4010000e+02	 1.6310000e+02
  -1.3500000e+02  -2.5000000e+01   1.2571460e+02  1.4131439e+02	 1.6339177e+02
  -1.3500000e+02  -2.0000000e+01   1.2488342e+02  1.4245539e+02	 1.6369527e+02
  -1.3500000e+02  -1.5000000e+01   1.2400000e+02  1.4350000e+02	 1.6400000e+02
  -1.3500000e+02  -1.0000000e+01   1.2306213e+02  1.4443045e+02	 1.6431223e+02
  -1.3500000e+02  -5.0000000e+00   1.2213835e+02  1.4522975e+02	 1.6463844e+02
  -1.3500000e+02   0.0000000e+00   1.2130000e+02  1.4590000e+02	 1.6500000e+02
  -1.3500000e+02   5.0000000e+00   1.2061615e+02  1.4646667e+02	 1.6541937e+02
  -1.3500000e+02   1.0000000e+01   1.2007338e+02  1.4690672e+02	 1.6589724e+02
  -1.3500000e+02   1.5000000e+01   1.1965824e+02  1.4721673e+02	 1.6642716e+02
  -1.3500000e+02   2.0000000e+01   1.1936052e+02  1.4740328e+02	 1.6699912e+02
  -1.3500000e+02   2.5000000e+01   1.1917230e+02  1.4747504e+02	 1.6760120e+02
  -1.3500000e+02   3.0000000e+01   1.1908835e+02  1.4744047e+02	 1.6821996e+02
  -1.3500000e+02   3.5000000e+01   1.1910626e+02  1.4730690e+02	 1.6884016e+02
  -1.3500000e+02   4.0000000e+01   1.1922673e+02  1.4708021e+02	 1.6944423e+02
  -1.3500000e+02   4.5000000e+01   1.1945424e+02  1.4676464e+02	 1.7001143e+02
  -1.3500000e+02   5.0000000e+01   1.1979782e+02  1.4636267e+02	 1.7051659e+02
  -1.3500000e+02   5.5000000e+01   1.2027187e+02  1.4587514e+02	 1.7092790e+02
  -1.3500000e+02   6.0000000e+01   1.2090000e+02  1.4530000e+02	 1.7120000e+02
  -1.3500000e+02   6.5000000e+01   1.2171343e+02  1.4463403e+02	 1.7126770e+02
  -1.3500000e+02   7.0000000e+01   1.2261143e+02  1.4394336e+02	 1.7113651e+02
  -1.3500000e+02   7.5000000e+01   1.2350000e+02  1.4330000e+02	 1.7080000e+02
  -1.3500000e+02   8.0000000e+01   1.2429555e+02  1.4278677e+02	 1.7025692e+02
  -1.3500000e+02   8.5000000e+01   1.2499311e+02  1.4238822e+02	 1.6951711e+02
  -1.3500000e+02   9.0000000e+01   1.2560000e+02  1.4210000e+02	 1.6860000e+02
  -1.3500000e+02   9.5000000e+01   1.2614164e+02  1.4192105e+02	 1.6752214e+02
  -1.3500000e+02   1.0000000e+02   1.2660628e+02  1.4185428e+02	 1.6636243e+02
  -1.3500000e+02   1.0500000e+02   1.2700000e+02  1.4190000e+02	 1.6520000e+02
  -1.3500000e+02   1.1000000e+02   1.2733653e+02  1.4205777e+02	 1.6413075e+02
  -1.3500000e+02   1.1500000e+02   1.2757915e+02  1.4232431e+02	 1.6318257e+02
  -1.3500000e+02   1.2000000e+02   1.2770000e+02  1.4270000e+02	 1.6240000e+02
  -1.3500000e+02   1.2500000e+02   1.2769178e+02  1.4319164e+02	 1.6182816e+02
  -1.3500000e+02   1.3000000e+02   1.2752861e+02  1.4376701e+02	 1.6148885e+02
  -1.3500000e+02   1.3500000e+02   1.2720000e+02  1.4440000e+02	 1.6140000e+02
  -1.3500000e+02   1.4000000e+02   1.2669472e+02  1.4506990e+02	 1.6158624e+02
  -1.3500000e+02   1.4500000e+02   1.2605127e+02  1.4574399e+02	 1.6197348e+02
  -1.3500000e+02   1.5000000e+02   1.2530000e+02  1.4640000e+02	 1.6250000e+02
  -1.3500000e+02   1.5500000e+02   1.2447077e+02  1.4703801e+02	 1.6310911e+02
  -1.3500000e+02   1.6000000e+02   1.2359296e+02  1.4763897e+02	 1.6375666e+02
  -1.3500000e+02   1.6500000e+02   1.2270000e+02  1.4820000e+02	 1.6440000e+02
  -1.3500000e+02   1.7000000e+02   1.2182762e+02  1.4871537e+02	 1.6499681e+02
  -1.3500000e+02   1.7500000e+02   1.2098855e+02  1.4915861e+02	 1.6548603e+02
  -1.3500000e+02   1.8000000e+02   1.2020000e+02  1.4950000e+02	 1.6580000e+02
  -1.3000000e+02  -1.8000000e+02   1.1517439e+02  1.5084644e+02	 1.6421481e+02
  -1.3000000e+02  -1.7500000e+02   1.1619654e+02  1.5079912e+02	 1.6547007e+02
  -1.3000000e+02  -1.7000000e+02   1.1724711e+02  1.5060865e+02	 1.6656122e+02
  -1.3000000e+02  -1.6500000e+02   1.1836061e+02  1.5025352e+02	 1.6746861e+02
  -1.3000000e+02  -1.6000000e+02   1.1955907e+02  1.4972219e+02	 1.6818139e+02
  -1.3000000e+02  -1.5500000e+02   1.2081159e+02  1.4903810e+02	 1.6871920e+02
  -1.3000000e+02  -1.5000000e+02   1.2207478e+02  1.4823475e+02	 1.6911042e+02
  -1.3000000e+02  -1.4500000e+02   1.2331359e+02  1.4734158e+02	 1.6937818e+02
  -1.3000000e+02  -1.4000000e+02   1.2449969e+02  1.4638450e+02	 1.6954111e+02
  -1.3000000e+02  -1.3500000e+02   1.2560997e+02  1.4538674e+02	 1.6961472e+02
  -1.3000000e+02  -1.3000000e+02   1.2662546e+02  1.4436955e+02	 1.6961204e+02
  -1.3000000e+02  -1.2500000e+02   1.2753061e+02  1.4335252e+02	 1.6954378e+02
  -1.3000000e+02  -1.2000000e+02   1.2831317e+02  1.4235365e+02	 1.6941813e+02
  -1.3000000e+02  -1.1500000e+02   1.2896452e+02  1.4138898e+02	 1.6924038e+02
  -1.3000000e+02  -1.1000000e+02   1.2948064e+02  1.4047186e+02	 1.6901213e+02
  -1.3000000e+02  -1.0500000e+02   1.2986348e+02  1.3961170e+02	 1.6873010e+02
  -1.3000000e+02  -1.0000000e+02   1.3012261e+02  1.3881256e+02	 1.6838437e+02
  -1.3000000e+02  -9.5000000e+01   1.3027650e+02  1.3807275e+02	 1.6795581e+02
  -1.3000000e+02  -9.0000000e+01   1.3035190e+02  1.3739042e+02	 1.6741417e+02
  -1.3000000e+02  -8.5000000e+01   1.3037031e+02  1.3677345e+02	 1.6674781e+02
  -1.3000000e+02  -8.0000000e+01   1.3032730e+02  1.3623709e+02	 1.6601817e+02
  -1.3000000e+02  -7.5000000e+01   1.3021075e+02  1.3581225e+02	 1.6531086e+02
  -1.3000000e+02  -7.0000000e+01   1.3002363e+02  1.3552726e+02	 1.6469492e+02
  -1.3000000e+02  -6.5000000e+01   1.2980278e+02  1.3537787e+02	 1.6419442e+02
  -1.3000000e+02  -6.0000000e+01   1.2960075e+02  1.3535629e+02	 1.6382369e+02
  -1.3000000e+02  -5.5000000e+01   1.2943829e+02  1.3547943e+02	 1.6359404e+02
  -1.3000000e+02  -5.0000000e+01   1.2924219e+02  1.3580595e+02	 1.6349477e+02
  -1.3000000e+02  -4.5000000e+01   1.2891487e+02  1.3640861e+02	 1.6351052e+02
  -1.3000000e+02  -4.0000000e+01   1.2839610e+02  1.3731949e+02	 1.6362669e+02
  -1.3000000e+02  -3.5000000e+01   1.2770977e+02  1.3845403e+02	 1.6381935e+02
  -1.3000000e+02  -3.0000000e+01   1.2691391e+02  1.3968189e+02	 1.6406269e+02
  -1.3000000e+02  -2.5000000e+01   1.2605937e+02  1.4089054e+02	 1.6433440e+02
  -1.3000000e+02  -2.0000000e+01   1.2515608e+02  1.4203537e+02	 1.6462050e+02
  -1.3000000e+02  -1.5000000e+01   1.2419749e+02  1.4309925e+02	 1.6491534e+02
  -1.3000000e+02  -1.0000000e+01   1.2319503e+02  1.4406606e+02	 1.6522132e+02
  -1.3000000e+02  -5.0000000e+00   1.2221035e+02  1.4491868e+02	 1.6554543e+02
  -1.3000000e+02   0.0000000e+00   1.2132318e+02  1.4564902e+02	 1.6590139e+02
  -1.3000000e+02   5.0000000e+00   1.2059163e+02  1.4625828e+02	 1.6630334e+02
  -1.3000000e+02   1.0000000e+01   1.2001943e+02  1.4673964e+02	 1.6675704e+02
  -1.3000000e+02   1.5000000e+01   1.1959083e+02  1.4709291e+02	 1.6726173e+02
  -1.3000000e+02   2.0000000e+01   1.1929166e+02  1.4732453e+02	 1.6781203e+02
  -1.3000000e+02   2.5000000e+01   1.1911081e+02  1.4744225e+02	 1.6839894e+02
  -1.3000000e+02   3.0000000e+01   1.1904049e+02  1.4745349e+02	 1.6901057e+02
  -1.3000000e+02   3.5000000e+01   1.1907643e+02  1.4736465e+02	 1.6963228e+02
  -1.3000000e+02   4.0000000e+01   1.1921822e+02  1.4718084e+02	 1.7024613e+02
  -1.3000000e+02   4.5000000e+01   1.1946982e+02  1.4690561e+02	 1.7082987e+02
  -1.3000000e+02   5.0000000e+01   1.1984038e+02  1.4654075e+02	 1.7135510e+02
  -1.3000000e+02   5.5000000e+01   1.2034577e+02  1.4608590e+02	 1.7178383e+02
  -1.3000000e+02   6.0000000e+01   1.2100991e+02  1.4553866e+02	 1.7206417e+02
  -1.3000000e+02   6.5000000e+01   1.2183514e+02  1.4491040e+02	 1.7214734e+02
  -1.3000000e+02   7.0000000e+01   1.2274743e+02  1.4425492e+02	 1.7202382e+02
  -1.3000000e+02   7.5000000e+01   1.2364858e+02  1.4364443e+02	 1.7169183e+02
  -1.3000000e+02   8.0000000e+01   1.2446522e+02  1.4313738e+02	 1.7115205e+02
  -1.3000000e+02   8.5000000e+01   1.2518097e+02  1.4274055e+02	 1.7041991e+02
  -1.3000000e+02   9.0000000e+01   1.2580494e+02  1.4244739e+02	 1.6951810e+02
  -1.3000000e+02   9.5000000e+01   1.2634988e+02  1.4225503e+02	 1.6847789e+02
  -1.3000000e+02   1.0000000e+02   1.2681972e+02  1.4216245e+02	 1.6736148e+02
  -1.3000000e+02   1.0500000e+02   1.2722282e+02  1.4216817e+02	 1.6624205e+02
  -1.3000000e+02   1.1000000e+02   1.2756082e+02  1.4227247e+02	 1.6519117e+02
  -1.3000000e+02   1.1500000e+02   1.2780507e+02  1.4247946e+02	 1.6426045e+02
  -1.3000000e+02   1.2000000e+02   1.2792099e+02  1.4279593e+02	 1.6350084e+02
  -1.3000000e+02   1.2500000e+02   1.2788544e+02  1.4322390e+02	 1.6295536e+02
  -1.3000000e+02   1.3000000e+02   1.2768248e+02  1.4374695e+02	 1.6264381e+02
  -1.3000000e+02   1.3500000e+02   1.2730505e+02  1.4434316e+02	 1.6257573e+02
  -1.3000000e+02   1.4000000e+02   1.2675559e+02  1.4498817e+02	 1.6274763e+02
  -1.3000000e+02   1.4500000e+02   1.2605902e+02  1.4565051e+02	 1.6311217e+02
  -1.3000000e+02   1.5000000e+02   1.2524371e+02  1.4630167e+02	 1.6361135e+02
  -1.3000000e+02   1.5500000e+02   1.2434023e+02  1.4692556e+02	 1.6419291e+02
  -1.3000000e+02   1.6000000e+02   1.2338841e+02  1.4751497e+02	 1.6481442e+02
  -1.3000000e+02   1.6500000e+02   1.2243311e+02  1.4807284e+02	 1.6543591e+02
  -1.3000000e+02   1.7000000e+02   1.2151224e+02  1.4859449e+02	 1.6601053e+02
  -1.3000000e+02   1.7500000e+02   1.2064573e+02  1.4905274e+02	 1.6647529e+02
  -1.3000000e+02   1.8000000e+02   1.1984779e+02  1.4941360e+02	 1.6675434e+02
  -1.2500000e+02  -1.8000000e+02   1.1493346e+02  1.5072485e+02	 1.6493425e+02
  -1.2500000e+02  -1.7500000e+02   1.1594669e+02  1.5066978e+02	 1.6621674e+02
  -1.2500000e+02  -1.7000000e+02   1.1700206e+02  1.5047373e+02	 1.6733011e+02
  -1.2500000e+02  -1.6500000e+02   1.1812988e+02  1.5011750e+02	 1.6824517e+02
  -1.2500000e+02  -1.6000000e+02   1.1934442e+02  1.4959167e+02	 1.6894207e+02
  -1.2500000e+02  -1.5500000e+02   1.2062233e+02  1.4891756e+02	 1.6944993e+02
  -1.2500000e+02  -1.5000000e+02   1.2192414e+02  1.4812636e+02	 1.6980713e+02
  -1.2500000e+02  -1.4500000e+02   1.2321243e+02  1.4724627e+02	 1.7004208e+02
  -1.2500000e+02  -1.4000000e+02   1.2445509e+02  1.4630257e+02	 1.7017630e+02
  -1.2500000e+02  -1.3500000e+02   1.2562526e+02  1.4531836e+02	 1.7022674e+02
  -1.2500000e+02  -1.3000000e+02   1.2670071e+02  1.4431502e+02	 1.7020705e+02
  -1.2500000e+02  -1.2500000e+02   1.2766324e+02  1.4331256e+02	 1.7012812e+02
  -1.2500000e+02  -1.2000000e+02   1.2849853e+02  1.4232950e+02	 1.6999815e+02
  -1.2500000e+02  -1.1500000e+02   1.2919650e+02  1.4138252e+02	 1.6982233e+02
  -1.2500000e+02  -1.1000000e+02   1.2975245e+02  1.4048554e+02	 1.6960199e+02
  -1.2500000e+02  -1.0500000e+02   1.3016888e+02  1.3964812e+02	 1.6933341e+02
  -1.2500000e+02  -1.0000000e+02   1.3045770e+02  1.3887342e+02	 1.6900601e+02
  -1.2500000e+02  -9.5000000e+01   1.3064180e+02  1.3815517e+02	 1.6860010e+02
  -1.2500000e+02  -9.0000000e+01   1.3075368e+02  1.3747196e+02	 1.6808637e+02
  -1.2500000e+02  -8.5000000e+01   1.3081780e+02  1.3680834e+02	 1.6745508e+02
  -1.2500000e+02  -8.0000000e+01   1.3082336e+02  1.3620814e+02	 1.6676440e+02
  -1.2500000e+02  -7.5000000e+01   1.3074957e+02  1.3572058e+02	 1.6609017e+02
  -1.2500000e+02  -7.0000000e+01   1.3059458e+02  1.3537201e+02	 1.6548965e+02
  -1.2500000e+02  -6.5000000e+01   1.3039644e+02  1.3516602e+02	 1.6499823e+02
  -1.2500000e+02  -6.0000000e+01   1.3020874e+02  1.3509310e+02	 1.6463493e+02
  -1.2500000e+02  -5.5000000e+01   1.3004765e+02  1.3516392e+02	 1.6440684e+02
  -1.2500000e+02  -5.0000000e+01   1.2983307e+02  1.3545140e+02	 1.6430784e+02
  -1.2500000e+02  -4.5000000e+01   1.2947362e+02  1.3602186e+02	 1.6432154e+02
  -1.2500000e+02  -4.0000000e+01   1.2892882e+02  1.3688112e+02	 1.6442726e+02
  -1.2500000e+02  -3.5000000e+01   1.2820446e+02  1.3797312e+02	 1.6460795e+02
  -1.2500000e+02  -3.0000000e+01   1.2735237e+02  1.3918039e+02	 1.6483991e+02
  -1.2500000e+02  -2.5000000e+01   1.2642967e+02  1.4038429e+02	 1.6509773e+02
  -1.2500000e+02  -2.0000000e+01   1.2545832e+02  1.4154007e+02	 1.6537278e+02
  -1.2500000e+02  -1.5000000e+01   1.2443453e+02  1.4263291e+02	 1.6565984e+02
  -1.2500000e+02  -1.0000000e+01   1.2336704e+02  1.4364715e+02	 1.6595584e+02
  -1.2500000e+02  -5.0000000e+00   1.2232422e+02  1.4456292e+02	 1.6626905e+02
  -1.2500000e+02   0.0000000e+00   1.2139118e+02  1.4535645e+02	 1.6661008e+02
  -1.2500000e+02   5.0000000e+00   1.2062720e+02  1.4600814e+02	 1.6698757e+02
  -1.2500000e+02   1.0000000e+01   1.2003706e+02  1.4652496e+02	 1.6741119e+02
  -1.2500000e+02   1.5000000e+01   1.1960378e+02  1.4691702e+02	 1.6788529e+02
  -1.2500000e+02   2.0000000e+01   1.1931040e+02  1.4719106e+02	 1.6840778e+02
  -1.2500000e+02   2.5000000e+01   1.1914301e+02  1.4735344e+02	 1.6897192e+02
  -1.2500000e+02   3.0000000e+01   1.1909154e+02  1.4741015e+02	 1.6956724e+02
  -1.2500000e+02   3.5000000e+01   1.1915005e+02  1.4736646e+02	 1.7017964e+02
  -1.2500000e+02   4.0000000e+01   1.1931696e+02  1.4722656e+02	 1.7079102e+02
  -1.2500000e+02   4.5000000e+01   1.1959545e+02  1.4699328e+02	 1.7137808e+02
  -1.2500000e+02   5.0000000e+01   1.1999399e+02  1.4666792e+02	 1.7191048e+02
  -1.2500000e+02   5.5000000e+01   1.2052725e+02  1.4625011e+02	 1.7234788e+02
  -1.2500000e+02   6.0000000e+01   1.2121463e+02  1.4573919e+02	 1.7263751e+02
  -1.2500000e+02   6.5000000e+01   1.2205342e+02  1.4514929e+02	 1.7273244e+02
  -1.2500000e+02   7.0000000e+01   1.2297679e+02  1.4453201e+02	 1.7262389e+02
  -1.2500000e+02   7.5000000e+01   1.2388956e+02  1.4395127e+02	 1.7230510e+02
  -1.2500000e+02   8.0000000e+01   1.2471599e+02  1.4345415e+02	 1.7176803e+02
  -1.2500000e+02   8.5000000e+01   1.2544555e+02  1.4305456e+02	 1.7104143e+02
  -1.2500000e+02   9.0000000e+01   1.2608222e+02  1.4275046e+02	 1.7015953e+02
  -1.2500000e+02   9.5000000e+01   1.2662540e+02  1.4253877e+02	 1.6915934e+02
  -1.2500000e+02   1.0000000e+02   1.2709158e+02  1.4241505e+02	 1.6809621e+02
  -1.2500000e+02   1.0500000e+02   1.2749594e+02  1.4237471e+02	 1.6702495e+02
  -1.2500000e+02   1.1000000e+02   1.2783758e+02  1.4241735e+02	 1.6599474e+02
  -1.2500000e+02   1.1500000e+02   1.2808650e+02  1.4255700e+02	 1.6507759e+02
  -1.2500000e+02   1.2000000e+02   1.2819608e+02  1.4280521e+02	 1.6434096e+02
  -1.2500000e+02   1.2500000e+02   1.2812488e+02  1.4316330e+02	 1.6383231e+02
  -1.2500000e+02   1.3000000e+02   1.2786974e+02  1.4362759e+02	 1.6356236e+02
  -1.2500000e+02   1.3500000e+02   1.2743702e+02  1.4418302e+02	 1.6352335e+02
  -1.2500000e+02   1.4000000e+02   1.2683719e+02  1.4480393e+02	 1.6369364e+02
  -1.2500000e+02   1.4500000e+02   1.2608906e+02  1.4545913e+02	 1.6404256e+02
  -1.2500000e+02   1.5000000e+02   1.2521363e+02  1.4610739e+02	 1.6452254e+02
  -1.2500000e+02   1.5500000e+02   1.2423708e+02  1.4671249e+02	 1.6508119e+02
  -1.2500000e+02   1.6000000e+02   1.2321376e+02  1.4728185e+02	 1.6567964e+02
  -1.2500000e+02   1.6500000e+02   1.2220037e+02  1.4783387e+02	 1.6627957e+02
  -1.2500000e+02   1.7000000e+02   1.2123986e+02  1.4837167e+02	 1.6683242e+02
  -1.2500000e+02   1.7500000e+02   1.2035259e+02  1.4885767e+02	 1.6727416e+02
  -1.2500000e+02   1.8000000e+02   1.1954840e+02  1.4924588e+02	 1.6752749e+02
  -1.2000000e+02  -1.8000000e+02   1.1479854e+02  1.5051483e+02	 1.6544988e+02
  -1.2000000e+02  -1.7500000e+02   1.1580471e+02  1.5045162e+02	 1.6674910e+02
  -1.2000000e+02  -1.7000000e+02   1.1686223e+02  1.5025200e+02	 1.6787696e+02
  -1.2000000e+02  -1.6500000e+02   1.1800000e+02  1.4990000e+02	 1.6880000e+02
  -1.2000000e+02  -1.6000000e+02   1.1923685e+02  1.4937831e+02	 1.6947321e+02
  -1.2000000e+02  -1.5500000e+02   1.2054482e+02  1.4871596e+02	 1.6995119e+02
  -1.2000000e+02  -1.5000000e+02   1.2188581e+02  1.4794075e+02	 1.7027693e+02
  -1.2000000e+02  -1.4500000e+02   1.2322138e+02  1.4707814e+02	 1.7048138e+02
  -1.2000000e+02  -1.4000000e+02   1.2451700e+02  1.4615207e+02	 1.7058799e+02
  -1.2000000e+02  -1.3500000e+02   1.2574317e+02  1.4518501e+02	 1.7061471e+02
  -1.2000000e+02  -1.3000000e+02   1.2687519e+02  1.4419814e+02	 1.7057564e+02
  -1.2000000e+02  -1.2500000e+02   1.2789265e+02  1.4321159e+02	 1.7048188e+02
  -1.2000000e+02  -1.2000000e+02   1.2877917e+02  1.4224435e+02	 1.7034178e+02
  -1.2000000e+02  -1.1500000e+02   1.2952270e+02  1.4131389e+02	 1.7016076e+02
  -1.2000000e+02  -1.1000000e+02   1.3011668e+02  1.4043516e+02	 1.6994048e+02
  -1.2000000e+02  -1.0500000e+02   1.3056229e+02  1.3961862e+02	 1.6967770e+02
  -1.2000000e+02  -1.0000000e+02   1.3087180e+02  1.3886714e+02	 1.6936287e+02
  -1.2000000e+02  -9.5000000e+01   1.3107131e+02  1.3817149e+02	 1.6897904e+02
  -1.2000000e+02  -9.0000000e+01   1.3120000e+02  1.3750000e+02	 1.6850000e+02
  -1.2000000e+02  -8.5000000e+01   1.3129879e+02  1.3679400e+02	 1.6789468e+02
  -1.2000000e+02  -8.0000000e+01   1.3134133e+02  1.3614106e+02	 1.6723912e+02
  -1.2000000e+02  -7.5000000e+01   1.3130000e+02  1.3560000e+02	 1.6660000e+02
  -1.2000000e+02  -7.0000000e+01   1.3116146e+02  1.3519651e+02	 1.6602390e+02
  -1.2000000e+02  -6.5000000e+01   1.3097636e+02  1.3493398e+02	 1.6555036e+02
  -1.2000000e+02  -6.0000000e+01   1.3080000e+02  1.3480000e+02	 1.6520000e+02
  -1.2000000e+02  -5.5000000e+01   1.3067389e+02  1.3478048e+02	 1.6497946e+02
  -1.2000000e+02  -5.0000000e+01   1.3047543e+02  1.3498745e+02	 1.6488463e+02
  -1.2000000e+02  -4.5000000e+01   1.3010000e+02  1.3550000e+02	 1.6490000e+02
  -1.2000000e+02  -4.0000000e+01   1.2952064e+02  1.3631044e+02	 1.6499789e+02
  -1.2000000e+02  -3.5000000e+01   1.2873082e+02  1.3738484e+02	 1.6517153e+02
  -1.2000000e+02  -3.0000000e+01   1.2780000e+02  1.3860000e+02	 1.6540000e+02
  -1.2000000e+02  -2.5000000e+01   1.2680656e+02  1.3980350e+02	 1.6564838e+02
  -1.2000000e+02  -2.0000000e+01   1.2577447e+02  1.4097466e+02	 1.6591779e+02
  -1.2000000e+02  -1.5000000e+01   1.2470000e+02  1.4210000e+02	 1.6620000e+02
  -1.2000000e+02  -1.0000000e+01   1.2356900e+02  1.4316375e+02	 1.6648294e+02
  -1.2000000e+02  -5.0000000e+00   1.2247349e+02  1.4414140e+02	 1.6677960e+02
  -1.2000000e+02   0.0000000e+00   1.2150000e+02  1.4500000e+02	 1.6710000e+02
  -1.2000000e+02   5.0000000e+00   1.2072125e+02  1.4569386e+02	 1.6744743e+02
  -1.2000000e+02   1.0000000e+01   1.2012775e+02  1.4625036e+02	 1.6783736e+02
  -1.2000000e+02   1.5000000e+01   1.1970080e+02  1.4668379e+02	 1.6827700e+02
  -1.2000000e+02   2.0000000e+01   1.1942157e+02  1.4700143e+02	 1.6876655e+02
  -1.2000000e+02   2.5000000e+01   1.1927390e+02  1.4720911e+02	 1.6930107e+02
  -1.2000000e+02   3.0000000e+01   1.1924590e+02  1.4731196e+02	 1.6987125e+02
  -1.2000000e+02   3.5000000e+01   1.1933019e+02  1.4731428e+02	 1.7046368e+02
  -1.2000000e+02   4.0000000e+01   1.1952403e+02  1.4721944e+02	 1.7106038e+02
  -1.2000000e+02   4.5000000e+01   1.1982936e+02  1.4702972e+02	 1.7163778e+02
  -1.2000000e+02   5.0000000e+01   1.2025280e+02  1.4674624e+02	 1.7216512e+02
  -1.2000000e+02   5.5000000e+01   1.2080498e+02  1.4636946e+02	 1.7260285e+02
  -1.2000000e+02   6.0000000e+01   1.2150000e+02  1.4590000e+02	 1.7290000e+02
  -1.2000000e+02   6.5000000e+01   1.2234987e+02  1.4534286e+02	 1.7299584e+02
  -1.2000000e+02   7.0000000e+01   1.2327836e+02  1.4475676e+02	 1.7289862e+02
  -1.2000000e+02   7.5000000e+01   1.2420000e+02  1.4420000e+02	 1.7260000e+02
  -1.2000000e+02   8.0000000e+01   1.2501982e+02  1.4371697e+02	 1.7206737e+02
  -1.2000000e+02   8.5000000e+01   1.2575350e+02  1.4331777e+02	 1.7135504e+02
  -1.2000000e+02   9.0000000e+01   1.2640000e+02  1.4300000e+02	 1.7050000e+02
  -1.2000000e+02   9.5000000e+01   1.2693751e+02  1.4276190e+02	 1.6953549e+02
  -1.2000000e+02   1.0000000e+02   1.2739880e+02  1.4259639e+02	 1.6851928e+02
  -1.2000000e+02   1.0500000e+02   1.2780000e+02  1.4250000e+02	 1.6750000e+02
  -1.2000000e+02   1.1000000e+02   1.2814470e+02  1.4246757e+02	 1.6649644e+02
  -1.2000000e+02   1.1500000e+02   1.2839503e+02  1.4252840e+02	 1.6560658e+02
  -1.2000000e+02   1.2000000e+02   1.2850000e+02  1.4270000e+02	 1.6490000e+02
  -1.2000000e+02   1.2500000e+02   1.2839094e+02  1.4298258e+02	 1.6443537e+02
  -1.2000000e+02   1.3000000e+02   1.2808784e+02  1.4338587e+02	 1.6420662e+02
  -1.2000000e+02   1.3500000e+02   1.2760000e+02  1.4390000e+02	 1.6420000e+02
  -1.2000000e+02   1.4000000e+02   1.2694265e+02  1.4449685e+02	 1.6437840e+02
  -1.2000000e+02   1.4500000e+02   1.2613482e+02  1.4514627e+02	 1.6472627e+02
  -1.2000000e+02   1.5000000e+02   1.2520000e+02  1.4580000e+02	 1.6520000e+02
  -1.2000000e+02   1.5500000e+02   1.2415095e+02  1.4639001e+02	 1.6574108e+02
  -1.2000000e+02   1.6000000e+02   1.2306411e+02  1.4694926e+02	 1.6631993e+02
  -1.2000000e+02   1.6500000e+02   1.2200000e+02  1.4750000e+02	 1.6690000e+02
  -1.2000000e+02   1.7000000e+02   1.2100925e+02  1.4806393e+02	 1.6743422e+02
  -1.2000000e+02   1.7500000e+02   1.2010619e+02  1.4858134e+02	 1.6785946e+02
  -1.2000000e+02   1.8000000e+02   1.1930000e+02  1.4900000e+02	 1.6810000e+02
  -1.1500000e+02  -1.8000000e+02   1.1477561e+02  1.5022397e+02	 1.6574606e+02
  -1.1500000e+02  -1.7500000e+02   1.1577483e+02  1.5015183e+02	 1.6704747e+02
  -1.1500000e+02  -1.7000000e+02   1.1683304e+02  1.4994632e+02	 1.6817211e+02
  -1.1500000e+02  -1.6500000e+02   1.1798325e+02  1.4959306e+02	 1.6908004e+02
  -1.1500000e+02  -1.6000000e+02   1.1924087e+02  1.4908523e+02	 1.6974508e+02
  -1.1500000e+02  -1.5500000e+02   1.2058151e+02  1.4844101e+02	 1.7020316e+02
