"L","EGlob","CCLosed","ELocClosed","Copen","ELocOpen","Circuit_rank","Dia","Mean_path_length","Coverage","time","mean_deg","var_deg","avg_deg","mean_fragsize","var_fragsize","avg_fragsize","Maximalcliques","label"
1.33333333333333,0.833333333333333,0.892063492063492,0.946031746031746,0.863492063492064,0.92972582972583,33,2,1.22222222222222,0.686440677966102,"1x1 struct",60.2608098833219,29.6386544843559,60.2608098833219,24.2736215968886,14.0770004345591,24.2736215968886,3,0.310344827586207
1.07843137254902,0.96078431372549,0.958971366324308,0.979485683162154,0.953689937513467,0.976844968756734,124,2,1.01851851851852,0.788135593220339,"1x1 struct",429.685185185185,214.96225644451,429.685185185185,46.0833333333333,23.6489335663055,46.0833333333333,3,0.258620689655172
1.44871794871795,0.775641025641026,0.90107542030619,0.950537710153095,0.874042624042624,0.933136308136308,31,2,1.33727810650888,0.635593220338983,"1x1 struct",45.1125293920054,15.0577972358821,45.1125293920054,19.8773933490091,8.21592220122335,19.8773933490091,4,0.258620689655172
1.34615384615385,0.826923076923077,0.889922897615205,0.944961448807603,0.864069264069264,0.931451881451881,39,2,1.24260355029586,0.686440677966102,"1x1 struct",84.5922382532212,39.5214309071684,84.5922382532212,27.2046909960651,14.791926641347,27.2046909960651,4,0.310344827586207
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1.78571428571429,0.678571428571429,0.9,0.95,0.841666666666667,0.841666666666667,5,3,1.5625,0.485436893203884,"1x1 struct",37.5909090909091,20.5144577117362,37.5909090909091,25.6590909090909,5.79983918679476,25.6590909090909,3,0.316831683168317
1,1,1,1,"NaN","NaN",0,1,0.5,0.058252427184466,"1x1 struct",97,0,97,98.5,2.12132034355964,98.5,1,0.534653465346535
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1.3,0.85,0.94,0.97,"NaN","NaN",3,2,1.04,0.203883495145631,"1x1 struct",74.6320346320346,27.3595128492475,74.6320346320346,43.4632034632035,7.47678077165872,43.4632034632035,2,0.495049504950495
1,1,1,1,"NaN","NaN",0,1,0.5,0.058252427184466,"1x1 struct",97,0,97,98.5,2.12132034355964,98.5,1,0.534653465346535
1.65714285714286,0.716666666666667,0.896275946275946,0.948137973137973,"NaN","NaN",36,4,1.54666666666667,0.796116504854369,"1x1 struct",70.5645161290322,35.3839260992427,70.5645161290322,22.4731182795699,5.74438426452431,22.4731182795699,6,0.346534653465347
1,1,1,1,"NaN","NaN",0,1,0.5,0.067961165048544,"1x1 struct",80,0,80,90,14.142135623731,90,1,0.564356435643564
1.89285714285714,0.648809523809524,0.9,0.95,"NaN","NaN",4,3,1.65625,0.359223300970874,"1x1 struct",56.0072815533981,21.6576794986267,56.0072815533981,30.9769417475728,8.9443711787562,30.9769417475728,4,0.415841584158416
1.4,0.8,0.9,0.95,"NaN","NaN",4,2,1.16666666666667,0.839416058394161,"1x1 struct",184.728840481053,141.01345444462,184.728840481053,63.1268436578171,45.6864037046635,63.1268436578171,3,0.288888888888889
1,1,1,1,1,1,10,1,0.833333333333333,0.722627737226277,"1x1 struct",337.376005989145,73.2682370546862,337.376005989145,81.2184166198765,24.1343034196328,81.2184166198765,1,0.333333333333333
1,1,1,1,"NaN","NaN",0,1,0.5,0.27007299270073,"1x1 struct",17.2169811320755,0,17.2169811320755,58.6084905660377,58.5364340086034,58.6084905660377,1,0.511111111111111
1.16363636363636,0.918181818181818,0.985123966942149,0.992561983471074,"NaN","NaN",36,2,1.05785123966942,0.795620437956204,"1x1 struct",698.805573988056,231.690393082706,698.805573988056,79.5155938951559,24.3636967636858,79.5155938951559,2,0.274074074074074
1,1,1,1,1,1,10,1,0.833333333333333,0.744525547445256,"1x1 struct",325.849602313811,70.7650380663753,325.849602313811,79.0130151843818,22.480698856811,79.0130151843818,1,0.325925925925926
1,1,1,1,1,1,6,1,0.8,0.883211678832117,"1x1 struct",216.499674690956,120.299588692161,216.499674690956,74.0663630448927,38.8154519482502,74.0663630448927,1,0.4
1.2,0.9,0.92,0.96,0.866666666666667,0.933333333333333,4,2,0.96,0.583941605839416,"1x1 struct",45.1282051282051,35.5482651960456,45.1282051282051,36.6769230769231,32.9825008889793,36.6769230769231,2,0.362962962962963
1,1,1,1,1,1,10,1,0.833333333333333,0.744525547445256,"1x1 struct",494.206287347363,0.390230882941419,494.206287347363,99.1426344505066,0.337949857968493,99.1426344505066,1,0.266666666666667
1,1,1,1,1,1,171,1,0.95,0.854430379746835,"1x1 struct",936.247828604517,205.339732713182,936.247828604517,65.0607990735379,17.7406076110887,65.0607990735379,1,0.288461538461538
1,1,1,1,1,1,66,1,0.923076923076923,0.746835443037975,"1x1 struct",315.048911670216,38.5233142519128,315.048911670216,44.381474930513,10.3121629017471,44.381474930513,1,0.294871794871795
1.08888888888889,0.955555555555556,0.946666666666667,0.973333333333333,0.933333333333333,0.966666666666667,32,2,0.98,0.664556962025316,"1x1 struct",150.678371907422,31.7330942936777,150.678371907422,40.2952913008779,8.57332985944936,40.2952913008779,2,0.269230769230769
1,1,1,1,1,1,171,1,0.95,0.721518987341772,"1x1 struct",872.940340909091,201.132267855688,872.940340909091,62.6420454545455,15.3322191518295,62.6420454545455,1,0.288461538461538
1,1,1,1,1,1,66,1,0.923076923076923,0.765822784810127,"1x1 struct",360.168984333744,39.9090458280632,360.168984333744,47.5585284280936,9.90912469042532,47.5585284280936,1,0.294871794871795
1,1,1,1,1,1,45,1,0.909090909090909,0.854430379746835,"1x1 struct",373.037848081276,96.3790873145929,373.037848081276,58.5039743117334,17.5527905523535,58.5039743117334,1,0.346153846153846
1.11111111111111,0.944444444444444,0.955555555555556,0.977777777777778,0.944444444444444,0.972222222222222,31,2,1,0.632911392405063,"1x1 struct",115.986842105263,40.3120716458878,115.986842105263,34.7944078947368,12.9495364515781,34.7944078947368,2,0.307692307692308
1,1,1,1,1,1,78,1,0.928571428571429,0.816455696202532,"1x1 struct",865.584818657444,241.436883816822,865.584818657444,75.5564423162189,19.9493227969726,75.5564423162189,1,0.25
1,1,1,1,1,1,21,1,0.875,0.903846153846154,"1x1 struct",569.458333333333,47.3132083306521,569.458333333333,88.2083333333333,10.9328760066955,88.2083333333333,1,0.176470588235294
1,1,1,1,1,1,78,1,0.928571428571429,0.875,"1x1 struct",749.155419743655,110.477938114211,749.155419743655,74.2084712672948,12.6146821933464,74.2084712672948,1,0.196078431372549
1,1,1,1,1,1,36,1,0.9,0.875,"1x1 struct",724.020979020979,66.0395499661843,724.020979020979,88.8199300699301,9.47184393807938,88.8199300699301,1,0.176470588235294
1,1,1,1,1,1,66,1,0.923076923076923,0.875,"1x1 struct",942.58360481351,97.7562820941212,942.58360481351,87.2681337677016,11.4759177844032,87.2681337677016,1,0.147058823529412
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1,1,1,1,1,1,28,1,0.888888888888889,0.903846153846154,"1x1 struct",597,80.7629848521105,597,85.962962962963,13.0635539919746,85.962962962963,1,0.166666666666667
1,1,1,1,1,1,28,1,0.888888888888889,0.875,"1x1 struct",681.242740998839,56.0954136678644,681.242740998839,91.0278745644599,8.83341405958575,91.0278745644599,1,0.176470588235294
1,1,1,1,1,1,45,1,0.909090909090909,0.903846153846154,"1x1 struct",751.439013248059,84.9060933648731,751.439013248059,85.5489569057408,11.2824586212494,85.5489569057408,1,0.205882352941176
1,1,1,1,1,1,10,1,0.833333333333333,0.94488188976378,"1x1 struct",316.050198150595,139.778637227935,316.050198150595,79.557463672391,33.7598257543415,79.557463672391,1,0.144
1,1,1,1,1,1,55,1,0.916666666666667,0.897637795275591,"1x1 struct",614.308785529716,141.609458744616,614.308785529716,71.5358527131783,16.6631132309245,71.5358527131783,1,0.152
1.13333333333333,0.933333333333333,0.933333333333333,0.966666666666667,0.9,0.95,8,2,0.944444444444444,0.850393700787402,"1x1 struct",114.68671679198,95.0696465729832,114.68671679198,50.8270676691729,42.9555130121861,50.8270676691729,2,0.24
1,1,1,1,1,1,15,1,0.857142857142857,0.94488188976378,"1x1 struct",367.201358746933,158.997140643172,367.201358746933,75.901113417626,30.1758923105309,75.901113417626,1,0.264
1,1,1,1,1,1,36,1,0.9,0.897637795275591,"1x1 struct",516.211240310078,111.220128411142,516.211240310078,73.5562015503876,15.826655854646,73.5562015503876,1,0.144
1,1,1,1,1,1,105,1,0.9375,0.952755905511811,"1x1 struct",1228.60545335085,139.341239154616,1228.60545335085,88.7319316688568,10.3257060508855,88.7319316688568,1,0.224
1,1,1,1,1,1,21,1,0.875,0.897637795275591,"1x1 struct",249.809556786704,136.602380575441,249.809556786704,58.3881578947369,32.0374605357417,58.3881578947369,1,0.128
1,1,1,1,1,1,21,1,0.875,0.94488188976378,"1x1 struct",461.233552631579,174.060496602597,461.233552631579,78.5855263157895,27.9996961371946,78.5855263157895,1,0.248
1,1,1,1,1,1,28,1,0.888888888888889,0.915789473684211,"1x1 struct",520.832118207446,168.589203896418,520.832118207446,79.4497909983474,23.4338622379921,79.4497909983474,1,0.290322580645161
1.07272727272727,0.963636363636364,0.960330578512397,0.980165289256198,0.951515151515152,0.975757575757576,41,2,0.975206611570248,0.926315789473684,"1x1 struct",212.349510407191,107.975634322918,212.349510407191,46.0163732676976,20.0157323605617,46.0163732676976,2,0.086021505376344
1.11111111111111,0.944444444444444,0.950617283950617,0.975308641975309,0.936507936507937,0.968253968253968,24,2,0.987654320987654,0.852631578947368,"1x1 struct",133.312229608526,83.5175138238767,133.312229608526,41.2894375857339,20.4590442187005,41.2894375857339,2,0.279569892473118
1,1,1,1,1,1,36,1,0.9,0.884210526315789,"1x1 struct",356.283348666053,213.097197949442,356.283348666053,61.1867525298988,34.2370938280773,61.1867525298988,1,0.10752688172043
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1,1,1,1,1,1,36,1,0.9,0.926315789473684,"1x1 struct",774.526498696785,52.325797429169,774.526498696785,91.9548218940052,8.29784806040274,91.9548218940052,1,0.236559139784946
1.18181818181818,0.909090909090909,0.929712711530893,0.964856355765447,0.911976911976912,0.955988455988456,35,2,1.07438016528926,0.926315789473684,"1x1 struct",146.214760848907,88.714817677103,146.214760848907,37.6385809312639,19.8610265924083,37.6385809312639,3,0.161290322580645
1,1,1,1,1,1,28,1,0.888888888888889,0.926315789473684,"1x1 struct",374.603174603175,182.21166463831,374.603174603175,67.1602787456446,25.8658003270445,67.1602787456446,1,0.096774193548387
1.19607843137255,0.901960784313726,0.898931215842981,0.94946560792149,0.884331817420053,0.942165908710026,106,2,1.12962962962963,0.861111111111111,"1x1 struct",220.792374143581,83.0586584957109,220.792374143581,35.0660311786317,12.1618284335579,35.0660311786317,8,0.160377358490566
1.55147058823529,0.756127450980392,0.830499892264598,0.915249946132299,0.789907478142772,0.894062473474238,58,3,1.46020761245675,0.814814814814815,"1x1 struct",80.1574683927625,37.0186849952392,80.1574683927625,23.3931410401999,9.52688298391135,23.3931410401999,10,0.10377358490566
1.58333333333333,0.74537037037037,0.878835978835979,0.939417989417989,0.825925925925926,0.883333333333333,11,3,1.40740740740741,0.518518518518519,"1x1 struct",44.4444444444444,27.8276198333564,44.4444444444444,24.3817485196796,6.60361732385012,24.3817485196796,4,0.311320754716981
1.30994152046784,0.845029239766082,0.876377518250583,0.938188759125292,0.857350432505231,0.928159220380583,100,2,1.2409972299169,0.824074074074074,"1x1 struct",114.018505621331,62.0283422990875,114.018505621331,24.281166053129,11.6231853457587,24.281166053129,8,0.160377358490566
1.55147058823529,0.756127450980392,0.830499892264598,0.915249946132299,0.789907478142772,0.894062473474238,58,3,1.46020761245675,0.814814814814815,"1x1 struct",80.1574683927625,37.0186849952392,80.1574683927625,23.3931410401999,9.52688298391135,23.3931410401999,10,0.132075471698113
1.05128205128205,0.974358974358974,0.964497041420118,0.982248520710059,0.958041958041958,0.979020979020979,62,2,0.970414201183432,0.87962962962963,"1x1 struct",301.001602564103,115.26864047392,301.001602564103,47.923344017094,17.3855608196671,47.923344017094,2,0.10377358490566
1.33333333333333,0.849206349206349,0.923809523809524,0.961904761904762,"NaN","NaN",9,3,1.14285714285714,0.574074074074074,"1x1 struct",41.4533443435178,18.3532513522932,41.4533443435178,29.9752270850537,8.97345597648743,29.9752270850537,3,0.235849056603774
1.62091503267974,0.7380174291939,0.836160444493778,0.918080222246889,0.794666444666445,0.895553520553521,63,4,1.53086419753086,0.851851851851852,"1x1 struct",87.3673673673674,35.982413144901,87.3673673673674,23.2882882882883,7.73357733479624,23.2882882882883,9,0.216981132075472
1,1,1,1,1,1,55,1,0.916666666666667,0.872549019607843,"1x1 struct",817.904360056259,104.619340356569,817.904360056259,84.5288326300985,11.996315386303,84.5288326300985,1,0.52
1,1,1,1,1,1,66,1,0.923076923076923,0.872549019607843,"1x1 struct",542.980600441104,175.589439155974,542.980600441104,60.3321780618445,18.4850279482126,60.3321780618445,1,0.46
1,1,1,1,1,1,36,1,0.9,0.872549019607843,"1x1 struct",345.938566552901,156.456943187177,345.938566552901,54.7610921501707,21.9997501471566,54.7610921501707,1,0.43
1,1,1,1,1,1,15,1,0.857142857142857,0.852941176470588,"1x1 struct",394.151901870896,166.772120208217,394.151901870896,79.9653078924545,32.6780578614936,79.9653078924545,1,0.16
1,1,1,1,1,1,55,1,0.916666666666667,0.872549019607843,"1x1 struct",537.146479422664,185.70484185986,537.146479422664,64.5552954944412,20.1737423925327,64.5552954944412,1,0.51
1,1,1,1,1,1,66,1,0.923076923076923,0.872549019607843,"1x1 struct",919.234014930217,115.023906141567,919.234014930217,85.9785783836417,11.7908066759959,85.9785783836417,1,0.1
1,1,1,1,1,1,3,1,0.75,0.637254901960784,"1x1 struct",206.453558504222,5.44339568451193,206.453558504222,78.0759951749095,8.09034913470904,78.0759951749095,1,0.31
1,1,1,1,1,1,66,1,0.923076923076923,0.872549019607843,"1x1 struct",771.814345991561,75.0750424245678,771.814345991561,73.9435248296008,9.2348307873409,73.9435248296008,1,0.11
1,1,1,1,1,1,21,1,0.875,0.368421052631579,"1x1 struct",366.037735849057,56.761594897805,366.037735849057,70.5188679245283,12.0997691871516,70.5188679245283,1,0.357142857142857
1.19047619047619,0.904761904761905,0.918367346938775,0.959183673469388,0.885714285714286,0.942857142857143,11,2,1.02040816326531,0.324561403508772,"1x1 struct",46.2406015037594,6.29318424883819,46.2406015037594,30.4511278195489,6.6931363206646,30.4511278195489,2,0.5
1,1,1,1,"NaN","NaN",0,1,0.5,0.184210526315789,"1x1 struct",1.8957345971564,0,1.8957345971564,50.9478672985782,0.335121697244811,50.9478672985782,1,0.491071428571429
1,1,1,1,1,1,36,1,0.9,0.359649122807018,"1x1 struct",234.701195219123,95.2416620081131,234.701195219123,50.4581673306773,19.8158059586983,50.4581673306773,1,0.455357142857143
1.19047619047619,0.904761904761905,0.918367346938775,0.959183673469388,0.885714285714286,0.942857142857143,11,2,1.02040816326531,0.350877192982456,"1x1 struct",47.8649068322981,10.0027177252614,47.8649068322981,30.5318322981366,6.44376807624498,30.5318322981366,2,0.357142857142857
1.66666666666667,0.733333333333333,0.894444444444444,0.947222222222222,"NaN","NaN",3,3,1.38888888888889,0.456140350877193,"1x1 struct",111.077389984826,75.3053764149911,111.077389984826,48.7860394537178,25.3405631684909,48.7860394537178,3,0.419642857142857
1.33333333333333,0.833333333333333,0.888888888888889,0.944444444444445,"NaN","NaN",0,2,0.888888888888889,0.175438596491228,"1x1 struct",12.1447028423773,5.83115457178127,12.1447028423773,39.405684754522,5.43096887777357,39.405684754522,2,0.410714285714286
1.26666666666667,0.866666666666667,0.92,0.96,0.9,0.95,24,2,1.14,0.342105263157895,"1x1 struct",131.211498973306,83.1416812425609,131.211498973306,37.1663244353183,16.0070641943985,37.1663244353183,2,0.401785714285714
1.54736842105263,0.740350877192982,0.806441058941059,0.90322052947053,0.765226717726718,0.88010915010915,75,3,1.47,0.831932773109244,"1x1 struct",94.4147157190636,38.1508868289417,94.4147157190636,22.1948160535117,6.31423012550734,22.1948160535117,9,0.239316239316239
2.47058823529412,0.546514161220044,0.84673721340388,0.92336860670194,"NaN","NaN",27,6,2.33333333333333,0.831932773109244,"1x1 struct",44.4270289097875,21.7934696158637,44.4270289097875,16.6753744339951,5.00401539329059,16.6753744339951,9,0.384615384615385
2.23076923076923,0.590659340659341,0.806632653061225,0.903316326530612,"NaN","NaN",17,5,2.07142857142857,0.705882352941177,"1x1 struct",37.3592175459395,21.910848167738,37.3592175459395,18.3609958506224,6.03253554494674,18.3609958506224,8,0.393162393162393
2.39766081871345,0.580994152046784,0.811695906432749,0.905847953216374,"NaN","NaN",41,6,2.27146814404432,0.831932773109244,"1x1 struct",43.0993165882666,20.9940617290076,43.0993165882666,15.4033904322357,3.87746851938718,15.4033904322357,9,0.222222222222222
2.47058823529412,0.546514161220044,0.84673721340388,0.92336860670194,"NaN","NaN",27,6,2.33333333333333,0.831932773109244,"1x1 struct",45.0423778009985,21.9328648100061,45.0423778009985,16.8292116567979,5.109804250448,16.8292116567979,9,0.358974358974359
1.49707602339181,0.759259259259259,0.810608105344948,0.905304052672474,0.76888228730334,0.883376516271253,72,3,1.41828254847645,0.831932773109244,"1x1 struct",101.989086428446,33.2373089188677,101.989086428446,24.1154726280584,6.82110714151045,24.1154726280584,9,0.427350427350427
1.9281045751634,0.639978213507625,0.819909411576078,0.909954705788039,"NaN","NaN",40,4,1.82098765432099,0.773109243697479,"1x1 struct",56.5064599483204,34.416419085742,56.5064599483204,17.8552971576227,5.29050182620661,17.8552971576227,10,0.401709401709402
2.30735930735931,0.579581529581529,0.83675062311426,0.91837531155713,"NaN","NaN",54,6,2.20247933884298,0.831932773109244,"1x1 struct",58.1327609995401,36.3565694020843,58.1327609995401,16.0930553426338,5.57229821360171,16.0930553426338,10,0.333333333333333
1,1,1,1,1,1,3,1,0.75,0.775510204081633,"1x1 struct",273.887240356083,7.12303536593029,273.887240356083,94.3867457962413,4.85869912293112,94.3867457962413,1,0.21875
1,1,1,1,1,1,3,1,0.75,0.744897959183674,"1x1 struct",120.188816267248,25.4083740308206,120.188816267248,63.8162672476398,19.9880980944577,63.8162672476398,1,0.270833333333333
1,1,1,1,1,1,3,1,0.75,0.704081632653061,"1x1 struct",284.315906562848,0,284.315906562848,96.0789766407119,1.43135915068281,96.0789766407119,1,0.28125
1,1,1,1,1,1,21,1,0.875,0.693877551020408,"1x1 struct",481.243093922652,178.23627428163,481.243093922652,81.8922651933702,30.1726800475633,81.8922651933702,1,0.260416666666667
1,1,1,1,1,1,3,1,0.75,0.76530612244898,"1x1 struct",126.222067039106,24.5074591189954,126.222067039106,64.4553072625698,20.3295064637006,64.4553072625698,1,0.208333333333333
1,1,1,1,1,1,6,1,0.8,0.775510204081633,"1x1 struct",364.86646884273,12.1146771533797,364.86646884273,94.6587537091988,5.65617347398449,94.6587537091988,1,0.177083333333333
1,1,1,1,1,1,1,1,0.666666666666667,0.714285714285714,"1x1 struct",166.481275491287,10.660750243101,166.481275491287,90.8787541713015,11.1078867477819,90.8787541713015,1,0.239583333333333
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1,1,1,1,1,1,28,1,0.888888888888889,0.911764705882353,"1x1 struct",698.93018018018,38.5630968979687,698.93018018018,91.7605105105105,6.83614561095498,91.7605105105105,1,0.17
1,1,1,1,1,1,36,1,0.9,0.892156862745098,"1x1 struct",346.802884615385,125.331350665047,346.802884615385,58.0168269230769,29.8025923142558,58.0168269230769,1,0.19
1.6,0.733333333333333,0.866666666666667,0.933333333333333,"NaN","NaN",1,3,1.28,0.764705882352941,"1x1 struct",2.35550708833152,1.27780897137902,2.35550708833152,21.1995637949836,12.9244370093368,21.1995637949836,3,0.22
1,1,1,1,1,1,36,1,0.9,0.911764705882353,"1x1 struct",700.27027027027,83.2888166340513,700.27027027027,86.0726351351351,12.832246120019,86.0726351351351,1,0.19
1,1,1,1,1,1,36,1,0.9,0.892156862745098,"1x1 struct",346.802884615385,125.331350665047,346.802884615385,58.0168269230769,29.8025923142558,58.0168269230769,1,0.19
1,1,1,1,1,1,28,1,0.888888888888889,0.911764705882353,"1x1 struct",710.641891891892,55.6842183406213,710.641891891892,93.7124624624625,8.37162306071192,93.7124624624625,1,0.13
1.47222222222222,0.773148148148148,0.782010582010582,0.891005291005291,0.655026455026455,0.756701940035273,12,3,1.30864197530864,0.852941176470588,"1x1 struct",27.1349430333438,14.8810071547942,27.1349430333438,21.3651092296436,9.27224788370745,21.3651092296436,6,0.2
1,1,1,1,1,1,28,1,0.888888888888889,0.882352941176471,"1x1 struct",658.825812712276,70.1093724096575,658.825812712276,89.7234352256186,11.131603095658,89.7234352256186,1,0.14
1,1,1,1,1,1,66,1,0.923076923076923,0.84251968503937,"1x1 struct",795.374101980025,90.0638606134333,795.374101980025,78.6753110215525,11.5837171862754,78.6753110215525,1,0.232
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1,1,1,1,1,1,3,1,0.75,0.795275590551181,"1x1 struct",208.617818484596,27.4880759254793,208.617818484596,81.0782681099084,11.1675909363139,81.0782681099084,1,0.248
1,1,1,1,1,1,78,1,0.928571428571429,0.811023622047244,"1x1 struct",840.237904609402,128.395603371931,840.237904609402,78.062449959968,14.1464539615059,78.062449959968,1,0.224
1,1,1,1,1,1,28,1,0.888888888888889,0.84251968503937,"1x1 struct",401.916932907348,93.5732940151957,401.916932907348,67.9032067210981,14.374427298137,67.9032067210981,1,0.208
1,1,1,1,1,1,105,1,0.9375,0.858267716535433,"1x1 struct",1038.19910514541,148.04783633867,1038.19910514541,81.0961968680089,14.4253449994855,81.0961968680089,1,0.288
1.13333333333333,0.933333333333333,0.933333333333333,0.966666666666667,0.9,0.95,8,2,0.944444444444444,0.84251968503937,"1x1 struct",144.495412844037,86.4528617120753,144.495412844037,55.0968399592253,31.7099970769862,55.0968399592253,2,0.264
"[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]","[]"
1,1,1,1,1,1,28,1,0.888888888888889,0.9,"1x1 struct",557.886309047238,60.0109840302857,557.886309047238,79.6637309847878,13.8956114385539,79.6637309847878,1,0.259259259259259
1,1,1,1,1,1,10,1,0.833333333333333,0.9,"1x1 struct",221.831121369494,121.618916481831,221.831121369494,68.041931140604,40.1629692579414,68.041931140604,1,0.287037037037037
1,1,1,1,1,1,10,1,0.833333333333333,0.863636363636364,"1x1 struct",309.974640743872,146.156168411599,309.974640743872,79.3603832065371,35.8786791697477,79.3603832065371,1,0.203703703703704
1,1,1,1,1,1,36,1,0.9,0.872727272727273,"1x1 struct",609.279204639602,86.3473308841437,609.279204639602,79.3123446561723,14.3971161472604,79.3123446561723,1,0.259259259259259
1,1,1,1,1,1,10,1,0.833333333333333,0.9,"1x1 struct",221.831121369494,121.618916481831,221.831121369494,68.041931140604,40.1629692579414,68.041931140604,1,0.287037037037037
1,1,1,1,1,1,21,1,0.875,0.9,"1x1 struct",555.044035228183,44.3312810155549,555.044035228183,87.820256204964,10.0864760844553,87.820256204964,1,0.277777777777778
1,1,1,1,1,1,28,1,0.888888888888889,0.890909090909091,"1x1 struct",424.847177274362,222.121781148179,424.847177274362,72.0604099244876,35.9338081898454,72.0604099244876,1,0.277777777777778
1,1,1,1,1,1,6,1,0.8,0.881818181818182,"1x1 struct",226.644736842105,120.262546065471,226.644736842105,76.1842105263158,39.331036800029,76.1842105263158,1,0.398148148148148
1,1,1,1,1,1,15,1,0.857142857142857,0.972477064220184,"1x1 struct",370.84996009577,155.136412343335,370.84996009577,76.9553072625698,31.3671884344724,76.9553072625698,1,0.242990654205607
1.10714285714286,0.946428571428571,0.946428571428572,0.973214285714286,0.928571428571429,0.964285714285714,18,2,0.96875,0.880733944954129,"1x1 struct",145.512820512821,132.393506950905,145.512820512821,47.3592530657748,42.1112490507485,47.3592530657748,2,0.626168224299065
1.16666666666667,0.916666666666667,0.916666666666667,0.958333333333333,0.833333333333333,0.916666666666667,2,2,0.875,0.807339449541284,"1x1 struct",55.9745762711864,54.349878723379,55.9745762711864,50.6779661016949,49.4750282078135,50.6779661016949,2,0.308411214953271
1,1,1,1,1,1,3,1,0.75,0.917431192660551,"1x1 struct",135.074074074074,86.5054636692235,135.074074074074,70.0555555555556,42.3209318322233,70.0555555555556,1,0.299065420560748
1.10714285714286,0.946428571428571,0.946428571428572,0.973214285714286,0.928571428571429,0.964285714285714,18,2,0.96875,0.880733944954129,"1x1 struct",145.512820512821,132.393506950905,145.512820512821,47.3592530657748,42.1112490507485,47.3592530657748,2,0.626168224299065
1,1,1,1,1,1,45,1,0.909090909090909,0.972477064220184,"1x1 struct",736.50914151958,72.4602698542073,736.50914151958,81.3816663503511,9.07385034708014,81.3816663503511,1,0.635514018691589
1.16666666666667,0.916666666666667,0.962962962962963,0.981481481481481,0.952380952380952,0.976190476190476,22,2,1.03703703703704,0.880733944954129,"1x1 struct",284.547404547405,198.480574891374,284.547404547405,59.5452595452595,39.0691515056518,59.5452595452595,2,0.345794392523364
1,1,1,1,1,1,10,1,0.833333333333333,0.862385321100918,"1x1 struct",449.656084656085,2.5410049467181,449.656084656085,92.1560846560847,2.59727198912712,92.1560846560847,1,0.308411214953271
1.06666666666667,0.966666666666667,0.955555555555556,0.977777777777778,0.933333333333334,0.966666666666667,9,2,0.888888888888889,0.703703703703704,"1x1 struct",262.732240437158,125.184050950273,262.732240437158,72.8779599271403,33.3162666452853,72.8779599271403,2,0.405660377358491
1.33333333333333,0.833333333333333,0.916666666666667,0.958333333333333,"NaN","NaN",1,2,1,0.361111111111111,"1x1 struct",24.0066225165563,17.8280843555024,24.0066225165563,35.5132450331126,5.57449782035605,35.5132450331126,2,0.518867924528302
